id,overall_worklogs
675975,19271.94521730376
675972,4370.350922243589
675965,6485.59763626263
675961,9475.20202256879
675955,11541.452330742453
675952,6379.617280596991
675949,8135.95628957375
675938,5624.437039953206
675921,8085.995534209731
675919,13078.958126447453
675917,3324.737174519239
675915,8820.337300099794
675912,2056.2078920031404
675910,6043.802307783052
675909,8085.211193285725
675906,3568.8939338453497
675892,6333.37602427176
675887,3940.9072537236466
675878,22282.912602408807
675873,5019.6318564017265
675861,13638.48152125343
675857,12835.658392143074
675853,11777.070019560608
675850,12293.493759355782
675849,12034.464463970062
675847,8598.738917936118
675845,24034.04949220863
675843,16082.18712784361
675841,15964.914533553474
675838,17303.55674746215
675836,9327.479415668467
675834,5391.879142891966
675831,9675.28121180107
675825,7467.102478699356
721916,25465.439140875063
721915,5635.029098459946
721914,16506.264426012556
721913,9861.655948388785
721912,20053.933580864705
721911,5650.360170255424
721910,30162.81843461508
721909,5027.255336952929
721908,5968.783043434391
721907,6818.431964028758
721906,5155.799007675703
721905,20472.240649276817
721904,15741.314732937268
721903,20219.817234521914
721902,3358.157474725328
721901,18339.764520486293
721899,10732.53234697563
721898,17892.32152439469
721897,19510.461288955677
721896,17113.445653778777
721895,14543.578931136606
721894,26721.337372938284
721893,64646.41023032378
721892,11017.823682329263
721890,5760.726792219295
721889,9651.7242770801
721888,8574.462184391765
721885,9827.218506113115
721884,8758.084204126586
721883,3566.3339574763313
721882,5777.1262708296845
721881,5596.6688915926325
721877,9006.046020510099
721876,5516.394721716205
721875,20238.51637541297
721874,8723.26544722463
721873,7582.0721842267885
721872,7932.186254867375
721871,13078.570570468994
721869,9835.745972317345
721868,14921.819506647636
721867,13418.507318416749
721865,8852.513465958647
721864,4994.096451272925
721862,7206.901600978397
721861,18074.717858416363
721860,5033.707264808238
721859,9965.756136984406
721858,11231.111512759291
721857,4677.598875936976
721856,2880.8164997305507
721855,9391.715918345917
721851,3101.7020063019622
721850,14781.216082147976
721849,7184.037899493797
721848,8333.020833721255
721846,18549.847957626767
721845,9036.844786197062
721844,12970.138182724737
721843,3347.067704264662
721842,8578.105191788285
721841,28203.75263589725
721839,18323.085414496225
721838,19927.705575914944
721837,18908.2470641572
721836,6719.8531751609125
721835,20285.86645692453
721834,19932.90763078208
721833,4249.924344317654
721832,26896.690776605337
721831,4774.378094206131
721830,11763.162749650004
721827,11748.374408374822
721824,15656.991859534239
721822,11713.028889411466
721821,5947.874079880258
721820,7159.073490613079
721818,5682.920028230601
721817,3488.5238274158587
721816,10984.88046409834
721814,26392.232127431245
721809,7479.763199546259
721807,4606.642040632116
721806,5992.766973785823
721805,23191.80064820335
721804,4466.846636736629
721803,18324.99711264935
721802,20690.02184887579
721801,7739.9128822241355
721800,12312.142115718525
721799,20151.0906843951
721798,12128.485640457186
721797,8796.007341547824
721796,18920.43116310701
721795,14052.010794290183
721794,8721.535137378156
721792,8906.861668461366
721791,6647.026342659798
721790,4290.9771228151
721787,6833.399486329945
721786,8360.096171885763
721785,6061.239652297566
721784,7257.75539313749
721783,7702.204736277913
721782,9280.01367350589
721780,6559.667769957593
721779,8005.405827151094
721778,7344.944363802597
721777,6570.669732521057
721776,5135.111301372931
721775,4075.531773113378
721774,4421.169470424657
721773,8284.31838265995
721772,20020.785434671405
721771,7286.507510731166
721770,6551.654557422149
721769,5139.497034135227
721768,18267.657885668024
721767,8438.292622517429
721766,13366.850614981127
721765,11033.006737807253
721763,3853.445994987537
721762,8720.719162438078
721761,7609.2241517920465
721760,14799.261513367404
721759,12095.892446628517
721758,11804.843810365774
721757,5157.319257508227
721755,7326.257038775938
721754,20833.5191040005
721751,7267.164905262978
721750,21224.10092743442
721749,7309.044879879575
721748,15395.158114992933
721747,5375.7640933314715
721746,6515.628656835057
721745,11311.694530206074
721744,9244.80072413449
721743,5596.758094298353
721742,19043.7803794525
721741,5267.004505338278
721740,20866.727703990768
721738,16205.701749158978
721737,6393.779645939669
721736,7816.249149198847
721735,13114.4026802832
721734,15163.59518838569
721733,9369.24234831156
721732,4352.525319592753
721731,9605.787874848833
721730,5397.551813947595
721729,13817.677951922466
721728,6842.221129603572
721727,9887.626502806605
721726,8165.93931192328
721725,14209.419230521931
721724,7426.661765098408
721723,3716.0526379653593
721722,4302.428940139339
721721,8939.174042199631
721720,7021.252340945246
721719,9836.176251783161
721718,13081.504358641074
721717,6664.460055423475
721716,11697.798110878559
721715,19304.68484234404
721714,17167.6326675367
721713,6399.675150584086
721712,5084.722705318817
721710,4578.842068120358
721708,14038.229029869364
721707,17854.671710073537
721706,28540.017359687838
721705,6288.882567929655
721704,6053.030229883294
721703,25225.9794885709
721702,16078.173208933027
721700,5202.487780755507
721699,6687.6055292094525
721698,7799.970346031176
721697,8505.63880089995
721696,5284.522434958331
721695,6878.27209764522
721694,16061.15001564892
721693,16473.93399191473
721692,6255.996079593248
721691,5532.776051431198
721690,10193.322574878364
721689,13260.955392852871
721688,6581.28931399502
721687,13403.767946986529
721686,4414.491949293788
721685,5951.775068843439
721684,24942.789517050558
721683,19555.88265851091
721681,20234.855987493836
721680,8026.7030540345495
721679,7880.638170865599
721678,3680.0321276497293
721677,8356.13134424749
