id,overall_worklogs
675975,19488.719129249337
675972,4460.706424201739
675965,7000.924773693462
675961,9767.929640237837
675955,13509.515957144447
675952,5684.055191491296
675949,8110.968356241236
675938,5073.108664356877
675921,8719.343371235742
675919,13643.944621927925
675917,3257.3633505534144
675915,8389.081991986588
675912,2332.5259460160764
675910,5569.543556274728
675909,8243.152309397117
675906,3765.1293681161496
675892,6404.920738209524
675887,3869.7394469657356
675878,19686.40520402595
675873,5010.125734234934
675861,14329.357084713847
675857,12677.784754031789
675853,10875.425246096393
675850,15641.101550165931
675849,12985.145162147292
675847,7836.669905516169
675845,25911.13034068788
675843,16512.194721831263
675841,14467.065553376548
675838,14459.999472156134
675836,8461.018471623316
675834,5188.528563052671
675831,7766.626341888625
675825,8074.924979035726
721916,28360.016346147357
721915,5373.031469542378
721914,15979.89494878505
721913,9948.72250064589
721912,18943.482714754635
721911,5222.07004554318
721910,28989.946488999653
721909,5710.837080973712
721908,5601.387252007305
721907,6131.162541338328
721906,5370.309123281564
721905,21750.9317418502
721904,16432.692305923152
721903,20942.746543304922
721902,3094.0889117626307
721901,17602.38747226219
721899,8513.996552816192
721898,17696.921188623914
721897,21794.03154657463
721896,17265.694557469338
721895,11634.821188168264
721894,28585.989395852896
721893,67525.01742467692
721892,11828.412227587965
721890,6078.909606710769
721889,11897.833039869762
721888,10237.556392459253
721885,8506.862844174628
721884,9945.09380344552
721883,3589.6621142381114
721882,6539.069282502222
721881,5635.360299367873
721877,10463.236689635365
721876,5798.882435269746
721875,21860.81928483987
721874,9342.66777516863
721873,9042.36068768464
721872,8736.16272068776
721871,13212.723762650417
721869,11966.868515519647
721868,14121.106826212934
721867,11580.66465379057
721865,12771.085128888992
721864,4787.6886651748955
721862,7544.606473144843
721861,18930.63047465413
721860,5512.164582919368
721859,13384.713729250292
721858,11773.414175354414
721857,5024.735532255756
721856,2650.9080220620353
721855,9627.341732341845
721851,2794.4398802541054
721850,14356.648703761864
721849,7354.29298857687
721848,9129.365820016032
721846,20540.589595521906
721845,9412.078876661677
721844,13346.04895273157
721843,3328.193580997053
721842,9454.484463223585
721841,29705.775672746695
721839,17149.164793590662
721838,19722.833741553986
721837,20337.48226845612
721836,8383.670211402263
721835,17681.385670719443
721834,21935.572363629955
721833,4127.493597568758
721832,30033.863012570062
721831,5359.887022568512
721830,14129.317186530112
721827,13073.869458774267
721824,16380.726202859834
721822,11989.982719540303
721821,6815.127894921796
721820,7999.597306867513
721818,6147.501904062556
721817,3530.1063959101693
721816,10214.054975613468
721814,24244.38498244669
721809,9046.23170722415
721807,5902.518655925834
721806,6382.357027432179
721805,25218.16848670381
721804,5499.250045590763
721803,20911.48581375689
721802,22575.70055799198
721801,7273.944528798069
721800,11067.148487407881
721799,17988.32056909246
721798,11940.105317703725
721797,9805.10009822959
721796,20725.093096736724
721795,13811.53039364777
721794,11702.368909582927
721792,8686.990410063563
721791,5128.158519575191
721790,4453.272807686036
721787,6520.9644810998425
721786,7819.012046278314
721785,5772.624187101939
721784,6911.461614024016
721783,8208.895253315528
721782,10158.120830462825
721780,7475.255202253229
721779,7984.2510115084415
721778,9898.731382344253
721777,7329.2194381740655
721776,4884.837289271432
721775,4497.959901517905
721774,4604.214995417489
721773,7928.672880863652
721772,22324.765078624678
721771,8172.979070940396
721770,6330.403103821148
721769,4796.291146013235
721768,23206.053709261116
721767,10170.832301406577
721766,15167.776069410022
721765,10523.097817176487
721763,4625.868542145624
721762,10344.326537860836
721761,7391.218379207211
721760,14520.880584440209
721759,13785.172130297056
721758,12535.960591287962
721757,5819.7274051771055
721755,8708.245434528078
721754,19921.83248279707
721751,6995.14022465323
721750,19681.28778294614
721749,9224.14449523921
721748,16926.602472391824
721747,6601.251545584957
721746,7644.340144438777
721745,12883.440691598373
721744,10526.421259274759
721743,6186.080625587998
721742,21129.941421389587
721741,4195.951737072332
721740,20803.389258823005
721738,16417.299355067866
721737,7046.715555072074
721736,7768.746712131842
721735,15555.399478260193
721734,13934.680819663698
721733,9788.8050120928
721732,3458.536503680283
721731,10008.147140886378
721730,5187.258631179134
721729,15613.805522813334
721728,6531.781794635374
721727,11128.657130861797
721726,8631.850412519872
721725,15612.144208548243
721724,6596.4683750999075
721723,3938.7247034701745
721722,5214.623555493312
721721,10348.615834074963
721720,6352.053795131151
721719,8477.713387731917
721718,15365.949861378307
721717,7660.456939461838
721716,13488.441625345318
721715,22727.80537334268
721714,17617.91791584474
721713,7745.57148734447
721712,5069.804283055816
721710,5102.481996410568
721708,13459.389694624817
721707,17169.220173301102
721706,27594.092338981733
721705,5367.569585606874
721704,6281.812426185411
721703,22192.12274697282
721702,16454.141159964598
721700,4529.615146289165
721699,8077.879944120439
721698,8719.421748060457
721697,9530.415472297767
721696,6408.27121237874
721695,8148.327442309828
721694,15065.49035156217
721693,19024.350171120845
721692,6248.487857172425
721691,4743.516086214045
721690,11617.489960022529
721689,14036.300437187907
721688,6409.9251904489465
721687,11445.4672236214
721686,5248.912623670908
721685,6570.9868362918305
721684,25526.717839265606
721683,19633.76174477257
721681,21827.247286294045
721680,7389.671936620838
721679,7576.6455431015565
721678,3283.863147752497
721677,8372.07232720027
721676,4519.180803171161
721675,12600.646775518442
721673,5313.508744292128
721672,5569.936917024973
721671,6205.7510203024885
721670,7955.524469436951
721668,13798.918223425897
721667,11410.224585648783
721666,16236.358606476308
721663,5743.051569701606
721659,10862.447435523938
721657,24689.69993876714
721656,10230.020559326646
721654,5452.205938841382
721653,6552.63001456634
721652,9767.240760943487
721651,6541.366449700429
721649,16490.64567572396
721648,12328.643851535435
721645,3415.018180883778
721644,8339.889033795922
721643,8757.003918621785
721640,17225.819446047695
721639,22352.069264628
721638,2868.9962932454337
721637,10412.029248674084
721636,14164.30851567464
721634,6147.416481640608
721633,16909.01032128932
721632,16599.994541335487
721631,10008.094931945408
721630,9637.549573899196
721629,5217.449096608126
721626,7676.485245053391
721623,15330.803310859483
721622,15939.11832474237
721621,12080.45349888502
721617,8143.5122744979335
721616,8813.017775011393
721615,7949.7459382706165
721614,8060.202495491274
721613,23403.101203032063
721612,6931.816358181529
721611,7242.834712254551
721605,6956.799917910814
721601,21008.285738549825
721600,10077.164608879757
721599,10764.511171579668
721598,8949.401857172223
721597,6490.851479150227
721596,11586.288403861998
721595,7900.948648335686
721594,10317.08434120162
721593,8663.56965953648
721592,7454.198859787158
721590,5930.440462472014
721589,8140.38989023675
721588,6399.814826913926
721587,5514.58010745467
721585,5687.422320353804
721584,4318.470959357251
721583,13978.1130437404
721581,7575.666979025581
721580,14658.728567670625
721576,6025.455900122316
721575,25538.73048195222
721569,7446.249941748129
721568,4520.707501423809
721567,8018.962123635096
721566,20165.75726585558
721565,12647.776150775959
721564,4998.0411906858535
721562,20349.381007047723
721561,5831.35625196466
721560,3536.231832354613
721559,5180.867321213232
721558,6516.260407065587
721556,9306.653080992188
721555,4252.050580895083
721553,2601.1421938049643
721550,2354.765001653193
721549,5673.048411601268
721548,25615.210630101672
721546,6279.067554983641
721545,8955.628452255292
721543,3916.8338541357884
721542,3990.6027027592454
721541,15663.913364307367
721540,16602.60779927917
721539,20867.512927455184
721538,3849.2706103316973
721537,18873.64384504484
721536,4753.504517614771
721535,4359.01405923422
721534,41246.650558106805
721533,5585.199320995341
721531,14298.847120737202
721530,2132.662487946941
721529,1807.0721030615211
721528,3204.971333029739
721525,1699.6658607750737
721523,3555.670328343942
721521,2124.386967975047
721519,3668.624401844916
721518,2504.5487388065735
721517,2367.676663872021
721516,2017.7385196778914
721514,21206.45417155547
721513,2225.7651484334774
721509,5845.7624683819195
721508,7965.903537121662
721506,15184.316827358465
721505,5036.61728473427
721504,5450.052831684056
721503,19465.228241752036
721502,10850.034149353385
721501,8816.397027822391
721500,7593.685571100097
721499,7590.387193386346
721498,15118.262170494896
721497,12005.335593927297
721496,12376.97855810164
721495,22606.84136124903
721494,6307.574378967556
721491,13040.200706706071
721490,7541.933665230331
721489,7794.8211394812515
721488,6247.029070463137
721487,6891.592548816566
721486,8890.422422146206
721485,14315.300420169857
721484,6941.643639986504
721483,10948.513842553304
721482,3905.2612227494124
721481,7431.704010154468
721480,6955.359538665654
721479,3981.176795040205
721478,5884.37938531963
721477,12578.853718446722
721475,25080.864700009584
721474,33489.28620328719
721473,31443.56679065941
721472,7416.394961262809
721471,7281.961708665362
721470,23854.974638855543
721469,22789.27342353987
721468,6829.713529812986
