id,overall_worklogs
675975,16671.908582584198
675972,3994.7425304975295
675965,6985.061763361072
675961,10769.78475952442
675955,10018.919569233247
675952,5226.192923752972
675949,7452.043365548625
675938,5553.722984260545
675921,8280.01365495644
675919,12973.403342256279
675917,3083.1621968586182
675915,7288.162716776464
675912,1954.4025253435436
675910,5187.872507536412
675909,8427.72774933351
675906,4057.264980656082
675892,5534.175771948245
675887,3334.2019540861593
675878,17974.76287306688
675873,4298.2486408628665
675861,14714.98989525666
675857,11039.43553451193
675853,12085.9428818525
675850,14216.495568911761
675849,13290.98089652465
675847,7863.52794895536
675845,24214.17786917579
675843,16795.43530595381
675841,15120.127055710978
675838,17172.56635568589
675836,8787.12570284747
675834,5148.40608024426
675831,9347.89957209594
675825,6988.099582856899
721916,23864.86724818397
721915,6202.834352547904
721914,15438.118942438377
721913,11396.518420112172
721912,22621.72804652766
721911,5389.432992674851
721910,27781.396913457833
721909,6565.329202097565
721908,6588.464382819015
721907,6612.415925371534
721906,5236.458631517746
721905,22036.705390823998
721904,14045.123580410409
721903,19328.565132500706
721902,2744.115851932749
721901,14730.928400461298
721899,8359.405332279512
721898,17445.315560760842
721897,19924.08013773914
721896,12223.83386772354
721895,15836.31650416839
721894,27053.943629800528
721893,70148.6051509715
721892,12074.448767180134
721890,5985.014973418005
721889,12032.798632249445
721888,11848.00468955272
721885,10172.497451872281
721884,9478.248123654595
721883,3818.896436603206
721882,6247.873640758173
721881,5933.387092984692
721877,11907.963520468978
721876,5535.6068401355
721875,24126.146272697675
721874,9731.137806441051
721873,8782.393852910041
721872,7983.346241459064
721871,12875.227391335102
721869,11925.08578107973
721868,18927.50501596459
721867,10734.767089159513
721865,11018.63087837599
721864,4328.5532299362885
721862,7546.327145040673
721861,15988.885892274553
721860,5333.190145104769
721859,12706.974931663228
721858,10448.939826429798
721857,4680.120685069509
721856,2647.000158740322
721855,8333.853559010302
721851,2466.803346122427
721850,12766.532585754048
721849,8386.312943214945
721848,11176.271106408072
721846,19549.371828525072
721845,9489.93068945465
721844,14523.449302192117
721843,3401.2519124597293
721842,9012.826110354736
721841,28607.243854979475
721839,17630.20888580593
721838,23694.706996100795
721837,19093.24286755317
721836,7106.39812745911
721835,17332.089244052568
721834,17011.4969326324
721833,4018.5397254150316
721832,30364.467024681242
721831,5932.985044791653
721830,13641.781927940445
721827,10226.070292297098
721824,13913.110312166264
721822,12083.749191622064
721821,5880.434509622664
721820,6586.055778212333
721818,5645.477907039425
721817,3480.102754832331
721816,11259.44982417465
721814,24112.31672043065
721809,8611.802120055527
721807,4666.404990164547
721806,6254.214381308936
721805,20375.51226820477
721804,5121.360608449942
721803,23292.537162150496
721802,25670.380174226248
721801,7647.049698975064
721800,10209.826795150146
721799,22060.449058979088
721798,12209.391911693874
721797,11959.049194096724
721796,20399.58739509446
721795,12725.873206087877
721794,9978.23273234604
721792,8724.93046340817
721791,4828.537393401356
721790,4465.080753484747
721787,6497.121569417339
721786,8306.278220364138
721785,6076.017526601262
721784,6340.767896753746
721783,7032.916238670734
721782,9305.280032750754
721780,7575.759046782621
721779,8024.835963136575
721778,9516.262241337146
721777,7175.717725700828
721776,4453.43682692242
721775,4334.943604456669
721774,4310.319283215956
721773,8298.430818259649
721772,17355.87838134368
721771,9815.226540164691
721770,6845.576669577835
721769,4208.481609769336
721768,21108.108140203938
721767,9494.77079823239
721766,16204.090608504315
721765,11665.345863416604
721763,4548.113325944077
721762,11381.493852056152
721761,7769.115184793487
721760,13749.079674678425
721759,14747.745478801595
721758,10698.446867653316
721757,4504.255415629398
721755,8996.165516751764
721754,17076.796577451245
721751,6096.2218292438565
721750,20161.481955755185
721749,10702.293682095762
721748,17705.644277581716
721747,6656.945252096549
721746,7912.629793080525
721745,14835.38627616093
721744,11087.276786515089
721743,6173.423748378025
721742,22373.511297283476
721741,5194.9484114477045
721740,16172.988076588812
721738,15591.89527109443
721737,7052.684753528815
721736,8049.067565802733
721735,16003.410631082052
721734,12744.213289486835
721733,10126.542218330596
721732,3641.8123538882005
721731,10730.663286388855
721730,5593.492594275545
721729,13878.577446338042
721728,6381.514270182426
721727,10508.283394237087
721726,9382.212460394478
