id,overall_worklogs
675975,18718.730543913724
675972,4093.7940295834637
675965,6282.575178129034
675961,11029.386862607804
675955,12640.322455020772
675952,6249.399748240147
675949,6962.327846615835
675938,7769.0001317297765
675921,8073.624543776638
675919,12210.836773554262
675917,3011.7865796850647
675915,4864.529448751779
675912,2026.9297071768278
675910,4150.853032602386
675909,5466.7254674473115
675906,3294.15491020579
675892,4487.145010961505
675887,2846.345324052829
675878,14135.864797871449
675873,3722.688024721835
675861,12404.997563508286
675857,11798.464536738185
675853,10427.510914923534
675850,11666.389875455934
675849,8950.310885374214
675847,7805.579711497407
675845,18838.432239386035
675843,13832.894623754006
675841,12934.372894037917
675838,9952.647816618826
675836,8341.666586179756
675834,4898.265456287373
675831,8327.410379077499
675825,6371.866772772148
721916,32403.135331447087
721915,6121.706828294869
721914,10444.860414369055
721913,12848.513879833486
721912,8441.176280629437
721911,6126.897834003005
721910,12816.91040723348
721909,6003.201660669866
721908,5444.351715912152
721907,6283.198906949207
721906,7427.062589618244
721905,16504.40039911279
721904,10703.09413936658
721903,12425.564747832981
721902,4214.938822876908
721901,12721.168916287752
721899,12352.078491804139
721898,13813.960352065187
721897,12622.141412538185
721896,12805.840292014234
721895,20529.80405895587
721894,24520.431087358098
721893,40994.71686333804
721892,12706.17493401684
721890,6818.743816017148
721889,13562.958838344186
721888,9163.239497622422
721885,7830.283131930076
721884,6882.61727133745
721883,4076.47581796596
721882,6118.234170050062
721881,5871.178818101182
721877,10215.059831670835
721876,6946.7433807761645
721875,24953.41409132276
721874,10808.246493748025
721873,10515.39441637074
721872,8205.708448538293
721871,11062.264660779601
721869,9044.426389030337
721868,23564.57238584279
721867,8726.197572503823
721865,12037.572047404543
721864,6033.624996059323
721862,9855.838715220862
721861,10895.758014900925
721860,4931.321141241041
721859,10989.342461489883
721858,14648.885065580012
721857,5919.226664357286
721856,4561.427511390374
721855,7546.752264464355
721851,3100.6115212414247
721850,10899.585575048917
721849,8743.837845768916
721848,9069.756292033353
721846,15141.504354747432
721845,12810.1487020984
721844,14924.169967063446
721843,4542.282715360333
721842,13110.19170698608
721841,18941.008718375477
721839,12398.690175834316
721838,11768.130220836929
721837,11326.59699994659
721836,7611.711814156775
721835,12402.488299268101
721834,14160.304476501455
721833,4854.822115020383
721832,17120.773756370876
721831,6845.1600357928
721830,15000.707878991618
721827,13421.716915975727
721824,10190.380671320934
721822,7538.772717212014
721821,3285.4181489030393
721820,7037.458372567258
721818,7373.769073658068
721817,4485.096356160449
721816,12274.126941599061
721814,21744.490285046508
721809,9197.330176827483
721807,5854.092675685261
721806,9057.068909728832
721805,12495.72949453916
721804,5162.387383166526
721803,27246.53214586007
721802,11514.893374865598
721801,9258.389254613854
721800,7933.459102711845
721799,28829.630696077416
721798,10161.327414147197
721797,11079.225806458502
721796,13076.871223741531
721795,8813.729722189057
721794,12419.13839886588
721792,9028.09623488161
721791,7009.907081276955
721790,4317.4754458480065
721787,6076.395169883182
721786,8552.207646092544
721785,7603.021580768535
721784,8454.42515014599
721783,7126.666003873021
721782,16430.592564282426
721780,6960.036803041542
721779,8894.13527870882
721778,7341.299040262875
721777,7261.64218222588
721776,7032.693919902781
721775,4717.647644626993
721774,5949.143527831855
721773,7778.658693970195
721772,30238.60653313286
721771,10163.49487258562
721770,6622.519130288974
721769,4415.253365702411
721768,11438.285759523544
721767,10450.556559985294
721766,12876.0502249327
721765,11689.087578796492
721763,6374.382405595055
721762,9493.905977451102
721761,8724.428698215102
721760,13389.380409018797
721759,11419.30911887826
721758,10270.250060840288
721757,6786.561053513304
721755,8531.010565281484
721754,13316.224211301982
721751,10017.037550101157
721750,26418.40433226844
721749,10944.792391665222
721748,9852.53031550672
721747,6721.433001030144
721746,7236.747687278145
721745,11208.218122274162
721744,8512.71583308747
721743,7397.601584321383
721742,11999.931967117822
721741,5854.412429215411
721740,12870.164183717101
721738,10802.98656274746
721737,7428.900808109991
721736,7796.978545503277
721735,18799.970953392494
721734,18811.957648598163
721733,9272.635366286526
721732,3715.506511818753
721731,11262.268008132954
721730,5323.915393449294
721729,9487.274874419301
721728,7070.029299927439
721727,11285.416076576845
721726,9740.920743990808
721725,23636.125324968438
721724,8451.297696661733
721723,4785.220736668677
721722,5758.241995176517
721721,9278.210332371724
721720,7337.302153246344
721719,8571.272578097816
721718,11393.477181573562
721717,8378.740056666013
721716,12104.615068431818
721715,27024.759100812786
721714,11957.898463010553
721713,9228.209002078569
721712,7194.388314998257
721710,8740.0974510257
721708,8793.023275768024
721707,16271.3949852807
721706,19102.572190610706
721705,6473.236752300743
721704,5778.1161481506115
721703,20182.32338185149
721702,13347.011903748351
721700,4985.8545167776865
721699,8663.89236636675
721698,9578.827641773027
721697,8273.484055187295
721696,6001.729228801322
721695,7919.974627256074
721694,14960.003076613406
721693,9845.316831386632
721692,6734.137397792581
721691,5286.9678368866
721690,10706.504092052199
721689,19215.909039141792
721688,6105.517718641675
721687,7786.4132962712
721686,5475.70874213556
721685,6443.665892563877
721684,14541.71261740108
721683,15964.152658704039
721681,12933.031817744157
721680,8032.48740658369
721679,8703.869124527777
721678,3696.456863669351
721677,8915.56794021642
721676,6975.236797349328
721675,16887.13963810623
721673,7768.846055718862
721672,5351.611120573686
721671,5669.130360887229
721670,10610.244373897367
721668,13071.052793074234
721667,12796.69567146139
721666,11318.077079789242
721663,5814.425923044931
721659,8215.964970723317
721657,22668.864073383666
721656,9435.708261644648
721654,6493.7867750437
721653,7006.382003795678
721652,11035.950612644687
721651,7105.916480216908
721649,10888.517751765623
721648,8967.992393894223
721645,3926.1141072129894
721644,7620.536196875225
721643,12108.208274693929
721640,16828.056334074216
721639,15045.53559249025
721638,1922.1328676716719
721637,17915.32158936582
721636,21141.558232044586
721634,7206.2569210738075
721633,9929.376193057287
721632,16974.04834452549
721631,10864.005125230145
721630,10669.720635980297
721629,6884.314424545359
721626,8633.428549317237
721623,13454.497698056826
721622,10446.058011509753
721621,8544.451862599582
721617,7401.492263503728
721616,9430.212783983654
721615,8526.909531853122
721614,10754.953293483333
721613,13725.681195077912
721612,9112.178695517576
721611,7480.763173297826
721605,8965.357467140693
721601,15603.872275204016
