id,overall_worklogs
675975,22243.212987135248
675972,3299.8905220308084
675965,6403.416598544833
675961,10579.244354980323
675955,12245.734440444172
675952,6015.1349891175
675949,7015.626619597415
675938,5093.4522990758
675921,6025.362258540273
675919,13597.61715842887
675917,3388.750493575313
675915,5670.117719373751
675912,1988.7184095624561
675910,5067.549354443751
675909,7817.936984288232
675906,3201.2043447830747
675892,5056.303000326177
675887,3326.697481757715
675878,17760.27111326011
675873,4658.085679350332
675861,13602.426210952553
675857,9528.30709736981
675853,12625.78050718495
675850,12306.159728017636
675849,10986.293641959028
675847,6924.4381128302275
675845,16770.760053159363
675843,12668.970995653535
675841,11019.754997576596
675838,10531.562306899512
675836,7175.830478896612
675834,5074.350999996631
675831,7393.922953705044
675825,5439.485687336046
721916,31173.54440384559
721915,6010.327316427104
721914,11212.675740310797
721913,18494.143489112543
721912,10779.882916020591
721911,5640.239380964903
721910,15518.076544311141
721909,7366.250753875737
721908,4698.277160417843
721907,6177.764329983333
721906,6795.018301397866
721905,17688.08916956216
721904,11261.780942091907
721903,15256.6970458487
721902,4054.661686422705
721901,9527.65142837921
721899,14045.885542922675
721898,13535.187564973372
721897,14004.39713845065
721896,11059.817373496559
721895,18250.417050512748
721894,20954.30975612673
721893,62066.70645163486
721892,13023.767238164346
721890,8418.38979990719
721889,12358.258873300536
721888,11276.285393153485
721885,9352.701159652419
721884,12379.609135108161
721883,3925.4137532035684
721882,6908.323948420831
721881,5431.141758636717
721877,10397.367249033006
721876,7787.155688043494
721875,25983.715224706648
721874,12100.646237191442
721873,10635.381622325438
721872,8016.038069255273
721871,9510.473829341854
721869,10491.55119871458
721868,30065.571603560842
721867,7756.8312517259355
721865,10653.350317538934
721864,5363.128209286163
721862,8141.138860493358
721861,10304.346021271685
721860,6232.900688884698
721859,14808.6122843781
721858,17285.168280781745
721857,5036.323580214788
721856,4329.602646870451
721855,7204.652821770163
721851,3034.2138792516416
721850,10683.203766371424
721849,9474.859161950497
721848,8534.565952226158
721846,16480.33658003735
721845,14767.323878757761
721844,13253.412309581385
721843,3329.1028123318383
721842,13911.553601471083
721841,18934.337214775907
721839,11425.987934328772
721838,12916.96296243618
721837,11451.078523443086
721836,8323.136947276455
721835,14555.203155177847
721834,9670.232823897202
721833,4685.701882132365
721832,13945.830019670197
721831,6415.791387921879
721830,19121.32241332443
721827,14386.207585809847
721824,10849.953189837888
721822,6739.207777640554
721821,4923.519639354911
721820,7369.387761491199
721818,6509.036932098204
721817,3711.652818874987
721816,11746.874751837491
721814,27332.99210315846
721809,11741.841057349013
721807,5101.751672778111
721806,8039.454752841917
721805,16954.113512110067
721804,4711.18214607758
721803,34512.563737626144
721802,14145.436352034114
721801,7255.295589021356
721800,8432.74005867383
721799,23462.895428542823
721798,7732.140792803423
721797,10674.754214413364
721796,13242.465399554489
721795,8521.008929751364
721794,12727.962422806479
721792,8937.596187524503
721791,6157.324971332899
721790,4186.143804276149
721787,6944.746121130679
721786,7420.831918908397
721785,7982.019791544558
721784,8353.088813758879
721783,8271.491658031979
721782,20506.011413609518
721780,8252.571492927056
721779,9894.257475931063
721778,13013.699131937676
721777,6262.398287788766
721776,6878.779239183266
721775,3947.4081539742583
721774,4868.545959175059
721773,8399.486232608115
721772,30183.53677553424
721771,10456.964995973714
721770,7544.436180845994
721769,5947.055458797991
721768,11175.514647198806
721767,11285.09626575585
721766,17229.1749931208
721765,16680.890239443586
721763,5968.856177076002
721762,10454.008587325454
721761,8047.056754913086
721760,14081.265072856162
721759,13198.109248723073
721758,16587.371426696733
721757,6309.521616627954
721755,7983.747436207706
721754,13370.221402120102
721751,7035.837439614888
721750,24646.967551436217
721749,8356.711663265778
721748,8671.672859117089
721747,5960.474419642499
721746,6549.998704935906
721745,13225.440398829958
721744,8491.637336232927
721743,8680.075701648373
721742,14008.523367802194
721741,4989.255026477082
721740,18418.709370982262
721738,12340.12266738814
721737,6484.94183442482
