id,overall_worklogs
675975,16160.497903318981
675972,2910.1336037112196
675965,7214.3581411251735
675961,9895.760193711938
675955,11294.158490682123
675952,6324.873395597685
675949,6795.110882817427
675938,3719.8246993903745
675921,5858.515903577157
675919,13030.958945243334
675917,3587.9815947828465
675915,8284.249283473493
675912,2257.4140116191725
675910,5260.24257922791
675909,7617.197787261354
675906,2880.098731602541
675892,6153.176196612783
675887,4642.977045305872
675878,18373.041360576066
675873,5942.86573171989
675861,11721.571473095159
675857,10716.43333859979
675853,12598.002080316579
675850,11317.55773359408
675849,10312.279835639236
675847,7458.666496421409
675845,17949.202985324777
675843,12561.896324914424
675841,11238.39680753983
675838,9611.109055133655
675836,9219.042589356157
675834,4733.774059901935
675831,8783.51027051741
675825,6427.359999036437
721916,30813.45118220891
721915,5216.172073636107
721914,11838.462891996138
721913,14283.623583293034
721912,10862.884706036239
721911,5370.623256231454
721910,11477.318468838397
721909,6068.861301800686
721908,6423.893937935491
721907,4673.433451646487
721906,5203.357610643836
721905,17480.738190038126
721904,12897.751525866155
721903,14408.507687123887
721902,3989.165708894575
721901,8925.187498656676
721899,9763.563413678541
721898,13906.21337906667
721897,12570.51100454866
721896,12862.924455884913
721895,21833.00125286448
721894,24420.166475381382
721893,53950.69631753806
721892,12314.242121735044
721890,7108.410987921657
721889,11051.46931951655
721888,7744.152117689004
721885,11152.938726150182
721884,10732.071377856333
721883,4046.7647391286623
721882,6341.634086187394
721881,5431.741611083224
721877,9807.919972601356
721876,7336.602728864046
721875,22023.6141918959
721874,10885.145324973832
721873,9374.267877295966
721872,7758.68378353327
721871,7304.362808037436
721869,11126.48546505528
721868,21385.524028743435
721867,9071.305284373126
721865,7673.450834948419
721864,5497.921590121964
721862,9398.720800849473
721861,13910.07557787371
721860,6836.5918355576605
721859,11808.481355040636
721858,17239.806763844397
721857,5413.4108478162925
721856,3508.761372724788
721855,7284.937706611018
721851,3066.6429887506088
721850,12062.192180749726
721849,8245.347605941917
721848,8523.622000227528
721846,18976.672121829986
721845,12697.04844127667
721844,13102.48289612361
721843,3050.911437048569
721842,11698.85163443989
721841,25072.571310453164
721839,10658.376086632516
721838,15099.04762073546
721837,11547.823707189465
721836,8850.005231906503
721835,17195.487213529068
721834,15101.981346925233
721833,6362.224378892213
721832,17526.48367782164
721831,7006.657525921215
721830,23190.38209374608
721827,16744.09946107528
721824,11677.920266484847
721822,6003.970575316995
721821,4011.175299504854
721820,5901.217481017372
721818,7173.922620280741
721817,3648.648456523126
721816,13274.47995131886
721814,22637.887846896156
721809,10428.803560895729
721807,4930.342054322765
721806,9517.967238271085
721805,12902.65873918144
721804,5587.40185406456
721803,31141.54231162814
721802,12872.786161605862
721801,6811.963386741997
721800,8469.725675830468
721799,36513.0629293065
721798,7747.86101966811
721797,12979.469360148529
721796,18474.69580435698
721795,8975.736151742869
721794,11023.944323564578
721792,8926.64640351221
721791,6316.049175029071
721790,3855.3119317369706
721787,7922.243120165589
721786,8422.990986447432
721785,7782.446938360303
721784,10306.04114254578
721783,8449.23039709798
721782,12855.680571621684
721780,8740.454234857454
721779,11230.724954030196
721778,11127.074815234271
721777,6340.956695654724
721776,7884.009763164605
721775,3643.9567707901297
721774,4648.7774957168585
721773,8124.472703834641
721772,24913.044421122748
721771,9109.319251134413
721770,7893.786312131418
721769,5198.123986146345
721768,12322.051205095646
721767,10734.851720347287
721766,18316.32383532908
721765,19061.025617493837
721763,6970.287024447382
721762,13566.557901483506
721761,8660.136730054086
721760,13319.776980342682
721759,14288.66760548576
721758,18235.258305616215
721757,5381.61050296691
721755,6681.398691373159
721754,13888.79270670085
721751,7131.23594313925
721750,24770.145217996633
721749,7836.263737846778
721748,8560.758961104613
721747,5956.618881791528
721746,6539.475575275075
721745,14993.69718517721
721744,9098.942188083669
721743,8591.861963283456
721742,13155.71175277725
721741,4749.963352531768
721740,14838.394723975232
721738,12701.413074440727
721737,6805.9332668583465
721736,7337.966139462734
721735,23642.270979908804
721734,17013.873054881842
721733,11859.606833243271
721732,3477.189838282073
721731,12522.369601635934
721730,4571.815783439572
721729,8375.530269682587
721728,6971.861430485619
721727,10127.410635849823
721726,7146.2906232002515
721725,21276.43834143533
721724,6764.624030599529
721723,4968.754409080976
721722,4916.585427510027
721721,9297.62598956455
721720,8169.2325482481665
721719,8275.065128004955
721718,14008.45404948147
721717,7642.723825246498
721716,12481.174141767795
721715,26956.292570179914
721714,13556.894060208155
721713,7482.190997596413
721712,6598.238755841664
721710,6772.327858372055
721708,6136.884948696091
721707,17756.336937129963
721706,29026.32589575577
721705,5486.4399352854325
721704,6722.413240092161
721703,18480.550694498666
721702,15051.49515260848
721700,5476.2639383339165
721699,5801.96956521835
721698,11789.901358001178
721697,9797.603619399124
721696,6627.787135823185
721695,7050.976543989961
721694,23694.38485496026
721693,11425.049349806151
721692,6638.812862339559
721691,4587.2552064200345
721690,11155.196118337719
721689,21277.155819372707
721688,5665.844627443527
721687,7074.894525553447
721686,6431.002317577309
721685,7987.631996484375
721684,17800.930922565112
721683,17536.91480791255
721681,15526.87672299812
721680,7982.261941354787
721679,10750.481445589765
721678,4113.472489792036
721677,7841.78021015748
721676,7623.882696839465
721675,14918.582375335061
721673,7123.27173588355
721672,6538.8693301751555
721671,5069.082546798832
721670,11630.910315551168
721668,15034.909147028746
721667,13135.83641580834
721666,13143.17155883382
721663,7353.742980931998
721659,8382.934176563147
721657,47775.93130821439
721656,7799.243100010683
721654,6275.65016931772
721653,8663.995995691306
721652,9238.458998857095
721651,8213.201302846623
721649,13071.650228184955
721648,6544.88458675206
721645,3885.3468065783045
721644,8877.497908990335
721643,10188.10236889492
721640,22075.48151905089
721639,23717.45569022442
721638,2672.982275630727
721637,16197.376935757447
721636,20381.276945505437
721634,6100.90710974591
721633,11783.88624933058
721632,20705.29221955241
721631,12454.875377959203
721630,10933.909593954239
721629,5791.795307054287
721626,9127.954929038795
721623,9185.76324556421
721622,9763.083200247045
721621,7980.762397935207
721617,7477.484871905433
721616,8449.15929566811
721615,6350.197642814086
721614,8270.447209978573
721613,15129.32029773375
721612,8769.325828739833
721611,6630.75356634982
721605,7404.965187915141
721601,18080.034175735873
721600,8880.234337152593
721599,9031.461117267412
721598,7414.022117273182
721597,6695.808162526633
721596,13185.417115066186
721595,8747.783224870966
721594,9990.332293800177
721593,11177.56786502848
721592,5193.001317809239
721590,7180.9525777425715
721589,7798.689980842189
721588,5664.822982761346
721587,5505.915586038627
721585,5805.555425531381
721584,4014.414732376528
721583,10118.980486607801
721581,7785.135469673366
721580,11003.272617618963
721576,5685.79543249706
721575,15451.323662800862
721569,7026.20815360765
721568,5312.141885908167
721567,9537.863647147793
721566,21700.13459533211
721565,12302.143856573008
721564,6013.90130938407
721562,12427.167880063333
721561,7036.853812761893
721560,3866.2771125702775
721559,6539.036360331338
721558,5870.4376510046695
721556,4226.918708401499
721555,4000.671532311257
721553,2501.058182869691
721550,2810.5590587448764
721549,6588.3427810645235
721548,15884.381313022464
721546,7461.0722126771025
721545,12070.364408838495
721543,5540.3167100931105
721542,4800.277700915082
721541,12193.180700938183
721540,13793.491241129586
721539,39450.251083634816
721538,2353.555003183875
721537,19171.98750230473
721536,5545.00685129015
721535,7203.953645180984
721534,34380.323755023266
721533,6188.701806927449
721531,10648.521382671373
721530,1299.0856887234977
721529,1973.284334955322
721528,3472.6865842571437
721525,2456.530206732739
721523,3896.783255643722
721521,2900.719294110405
721519,3471.309851634484
721518,3568.8336176079447
721517,2563.106388110868
721516,1506.6095887161619
721514,12374.730198682562
721513,2097.470563501856
721509,5146.210469532017
721508,8065.672810956274
721506,18924.31673884267
721505,6639.321314105652
721504,7628.054333677121
721503,13799.90603380405
721502,10993.511928392654
721501,9854.45943646196
721500,6413.524234260844
721499,6758.319656099893
721498,19940.096983996627
721497,8535.756042210382
721496,9413.887616880376
721495,50756.69549960833
721494,8882.531429092338
721491,8214.1674118012
721490,9704.314349497521
721489,10592.220698422876
721488,7912.766844107301
721487,5951.693206844595
721486,11193.512352962387
721485,14468.737837333307
721484,8663.057409201718
721483,10022.298535321654
721482,3918.779106584679
721481,7013.547470250339
721480,7005.024921599925
721479,4529.14024264941
721478,6168.029703237934
721477,29835.76845748816
721475,28353.091141033463
721474,33350.65020962915
721473,28146.48549956611
721472,7939.558485429103
721471,7143.289949722088
721470,22506.322065412067
721469,14740.243696093845
721468,9530.46106420707
721466,6971.933625268145
721465,10903.242940786586
721464,6394.620914011504
721463,15451.323662800862
721462,5616.375997319651
721461,12929.957800770953
721460,9500.77337702462
721459,10869.330754804736
721458,15644.146712265952
721457,11220.446289718397
721456,14397.479967620297
721454,6462.108425583779
721453,19525.48655968888
721451,11335.43169641306
721449,5483.8280921488085
721448,4917.975402622667
721447,5237.960134459801
721446,5306.045493445963
721445,22978.288050321597
721443,5758.090038012533
721441,8802.282360047764
721440,3705.1686371645537
721439,4312.3438886387985
721438,14455.424831207129
721437,10262.736379471648
721436,2291.640706686553
721435,4729.436766315627
721433,6135.9237387186895
721432,2835.9730341146965
721430,3450.8203178216368
721429,5723.442545605992
721426,3073.4138182701404
721425,3263.365092829024
721423,2253.3460849327334
721422,2072.207509638756
721421,2515.713613041445
721420,2938.504768973451
721419,3009.6768663901867
721418,10159.978562508244
721417,9538.71722763126
721416,11583.351118237408
721415,28221.44131691888
721414,20088.43659123376
721413,8412.55219194915
721411,11749.524344771817
721409,9619.043875167139
721408,2857.8114169965847
721407,2761.7749298582403
721406,6862.503912330548
721405,9369.018978275662
721404,10498.943323156564
721403,25118.472544265933
721402,11893.225323622633
721401,9985.628116443495
721396,5776.573890039229
721395,2129.6928872123494
721394,35777.11046488163
721393,16490.30654711417
721392,12779.476793703372
721391,2167.1412530267
721389,5207.518926087553
721388,5319.112789502159
721387,2490.164499491958
721386,3308.8256810225703
721385,1259.763726201125
721384,1870.6919233746514
721382,1010.3992743721946
721380,11156.20441713396
721378,4553.696231488128
721377,3898.927396111724
721375,4199.305430424025
721374,1342.1068889486824
721372,9025.41431467381
721371,8338.918022053685
721370,3793.9543047829643
721369,14128.297181812764
721368,4985.326235314393
721367,8248.151629424416
721366,4278.888224978542
721365,1276.4111463390657
721364,11404.876927387333
721363,10910.46144546589
721362,8008.633447943183
721359,7027.819151917899
721357,17448.107270725464
721356,5158.799184474304
721355,5378.306682214121
721354,7106.792212706356
721352,5883.984695702093
721351,17099.544675658653
721350,7753.794631657178
721349,6751.006981946544
721348,12350.37024311343
721347,12843.297746590673
721346,12867.592250998405
721336,10750.800019493425
721331,12585.803755058394
721324,11551.15153529573
721323,7356.500277698583
721322,77265.94738172925
721317,24841.011608518776
721316,25179.288224633474
721295,5616.375997319651
721294,15924.567615525339
721293,5521.436536618643
721292,10898.162778965292
721290,12411.694913734678
721288,8279.128705702715
721287,15704.031937798403
721286,23689.010889975158
721284,6895.353341868992
721282,13004.95576586923
721281,8675.85467999842
721280,4720.9322691814805
721279,8500.623796136055
721278,10869.689706316321
721277,6684.207934522629
721276,12990.077161585794
721275,13027.89739981628
721274,26548.154296872082
721273,7131.369933169631
721272,14584.3773541545
721271,6352.775331660272
721270,8692.554157981425
721269,5675.647091233848
721268,25093.54184667565
721267,6181.052778264588
721266,1864.6027247506258
721264,3212.5699333737916
721263,3817.2044877150556
721262,16680.370773038914
721260,2347.324657870234
721259,3041.102590468695
721258,2251.047451372497
721257,7042.154285027541
721255,8365.783756093726
721254,4985.326235314393
721253,12093.883211228593
721252,5868.8780365541925
721250,12261.36970905742
721249,7622.691851890881
721248,5309.366303852686
721247,2047.686182726239
721246,2690.864357583216
721245,10069.66244156506
721244,17628.101149747057
721242,4756.267880265549
721241,3972.327089964464
676630,5036.604651168001
721240,4683.900927598022
721237,21382.005086415873
721235,7441.320904183497
721233,2095.6481782953315
721232,5727.094755867621
721231,16310.062003216539
721230,9558.461899637427
721228,2902.632707975289
721227,5815.599492288063
721197,12437.52899921096
721196,12072.500844886912
721195,7121.336915183599
721194,4433.363041123238
721192,3041.3544886552595
721190,3469.9725498169873
721188,7892.005365488827
721186,3663.3805568412895
721184,7269.00115542336
721183,10533.828417160554
721182,13358.844799068962
721181,17645.839057959976
721180,11872.873735753856
721179,10018.875264277365
721178,3918.65890408001
721177,3769.4607205918164
721173,4519.91611659906
721172,5057.815798491066
721171,40612.923473047274
721170,12199.826366298239
721169,4649.167572221488
721166,11377.387820885067
721165,11184.680122582753
721163,12021.02581045501
721162,10665.594275124702
721161,7068.080257357976
721159,6053.056931117087
721158,10879.213450786112
721157,10879.213450786112
721155,10879.213450786112
721154,10879.213450786112
721153,10879.213450786112
721152,10879.213450786112
721151,12948.397653473881
721147,10115.367989270731
721146,10200.989683313557
721145,15339.41453106113
721144,10548.403085244066
721143,5693.958873035569
721142,10879.213450786112
721137,10879.213450786112
721136,10879.213450786112
721122,6923.933169468235
721120,9046.011626836274
721119,9046.011626836274
721118,9046.011626836274
721116,9046.011626836274
721115,7122.279328238654
721114,7122.279328238654
721113,7122.279328238654
721112,8775.245589110884
721111,7122.279328238654
721110,7033.795922205324
721109,10064.199220800268
721075,40220.35472031108
721074,8305.301963883969
721073,6500.112720364617
721072,10404.912875052483
721071,5660.8541430880305
721070,7245.548069903825
721069,4549.7688661328575
721068,4267.51437046016
721067,2783.0791349430565
721066,7545.262588496843
721063,3087.6188014154013
721057,13510.418151125972
721056,16097.1191745425
721055,7372.672560251758
721053,8792.888673295463
721052,6640.660054363398
721051,2893.0479236679644
721050,4510.1800230559265
721049,5395.004108376645
721048,6135.223196884834
721047,4004.161486931323
721046,13800.924443255793
721045,17290.956931611778
721042,5724.331063931967
721038,8258.784883559607
721037,13427.557363353222
721036,6361.621820207107
721034,5884.916426379336
721033,9737.25476346409
721032,12015.090662085491
721031,9959.924264753483
721030,10592.97276808841
721029,3852.754916859871
721028,5328.2235669767115
721025,39360.4957479395
721021,30585.67755349139
721020,22176.187614603074
721019,9349.11620967462
721018,7619.97775659923
721017,12115.379667360496
721016,5448.348776967964
721015,5004.771526093541
721014,8278.721025689068
721013,15853.36553282424
721012,6079.250161027085
721011,11312.782277452863
721009,5669.404104511121
721008,3633.960838790009
721004,3558.862680125315
721003,8023.425412208923
721001,2150.5808403844176
721000,3363.197223978532
720999,3843.959684458518
720998,3106.2549187960176
720995,11913.017291249522
720994,9472.935925485723
720993,3368.238861944657
720992,1820.227456730371
720991,2802.4327268200864
720987,9800.620406752032
720986,15759.84600772231
720984,10624.661205991497
720982,9452.8760643516
720981,6533.032461312039
676627,18894.150656155427
720978,2888.366712751846
720977,8411.774292802369
720975,7329.999366084602
720974,5099.565083239803
720973,3705.1374680891645
720971,2723.798725062849
720969,4607.89669907124
720963,4520.17249681775
720962,4132.848561263421
720959,3545.5729278302824
720958,9749.664698875857
720957,6125.483813555319
720953,6144.187349662814
720952,11081.900222072863
720951,9409.220656778745
720948,15979.169073724104
720947,3309.8765733564956
720946,5434.653986512737
720944,3723.789999551606
720943,3129.493621664612
720942,2701.969565131151
720941,3896.957406053409
720940,17483.632479689804
720938,11471.87103053897
720937,6356.9905208297205
720935,2248.338724181218
720931,9957.844824879812
720928,13410.954994625303
720927,13044.469963240515
720926,12524.048988835311
720925,16025.792128840481
720924,13155.188253045399
720921,9645.710266627239
720920,3378.0028785756876
720919,6620.318484987047
720918,4110.566220964098
720917,2923.221859435952
720916,3746.393456339075
720914,10475.465739745
