id,overall_worklogs
675975,17245.135849495782
675972,17236.109746692582
675965,17238.291173086724
675961,17238.675515631272
675955,17248.30513169781
675952,17235.22860243145
675949,17230.667345791866
675938,17268.099144864056
675921,17237.593614200443
675919,17238.291173086724
675917,17239.20934236436
675915,17236.245549360974
675912,17227.579655589358
675910,17238.291173086724
675909,17239.20934236436
675906,17228.32755700862
675892,17245.135849495782
675887,17240.333000840637
675878,17253.96139657359
675873,17235.121890884697
675861,17230.508983402757
675857,17243.502283042664
675853,17235.121890884697
675850,17243.947437962503
675849,17239.414831563
675847,17238.291173086724
675845,17253.96139657359
675843,17245.071096438784
675841,17248.30513169781
675838,17248.30513169781
675836,17238.291173086724
675834,17235.121890884697
675831,17243.502283042664
675825,17236.245549360974
721916,17228.982970302597
721915,17210.466605433794
721914,17222.291243482447
721913,17220.41919464653
721912,17245.73744161866
721911,17219.12196128042
721910,17227.947508358226
721909,17216.05939062515
721908,17217.18304910143
721907,17220.2456197567
721906,17239.784463533786
721905,17221.128170086147
721904,17215.390855163787
721903,17215.390855163787
721902,17211.05409084858
721901,17221.333112339275
721899,17212.737158834214
721898,17221.128170086147
721897,17227.947508358226
721896,17223.588476848556
721895,17212.656108787633
721894,17221.990867626384
721893,17324.9372263986
721892,17215.471905210365
721890,17212.302623008338
721889,17218.534475865636
721888,17219.341337911508
721885,17208.3416512927
721884,17210.648235954486
721883,17207.29732323177
721882,17206.982851922538
721881,17222.72577930832
721877,17215.471905210365
721876,17223.209412760083
721875,17215.471905210365
721874,17215.471905210365
721873,17216.595563686646
721872,17215.471905210365
721871,17222.72577930832
721869,17222.210193435865
721868,17243.871915013446
721867,17223.414901958724
721865,17216.278767256237
721864,17212.302623008338
721862,17220.16456971012
721861,17222.291243482447
721860,17207.063901969115
721859,17215.471905210365
721858,17224.252021189783
721857,17216.05939062515
721856,17211.91678838882
721855,17211.344491865166
721851,17211.05409084858
721850,17222.251828562425
721849,17217.4326829177
721848,17216.595563686646
721846,17218.534475865636
721845,17216.3346027506
721844,17214.666723656104
721843,17219.12196128042
721842,17220.2456197567
721841,17223.11452610266
721839,17227.947508358226
721838,17227.947508358226
721837,17227.947508358226
721836,17210.466605433794
721835,17218.534475865636
721834,17216.3346027506
721833,17212.40937157259
721832,17221.128170086147
721831,17209.843054400226
721830,17212.22157296176
721827,17213.34523143804
721824,17222.291243482447
721822,17227.502353438387
721821,17223.153941022683
721820,17219.12196128042
721818,17216.05939062515
721817,17215.096185170845
721816,17213.72957398259
721814,17219.397173405872
721809,17210.385555387216
721807,17209.152620069694
721806,17217.729294311375
721805,17227.978295884226
721804,17216.05939062515
721803,17226.29764491553
721802,17239.75924663701
721801,17222.291243482447
721800,17215.471905210365
721799,17220.907006076057
721798,17218.534475865636
721797,17218.534475865636
721796,17215.471905210365
721795,17215.471905210365
721794,17223.588476848556
721792,17218.698703398368
721791,17215.97834057857
721790,17215.97834057857
721787,17212.22157296176
721786,17216.05939062515
721785,17209.690104811314
721784,17214.73568743415
721783,17211.566405232123
721782,17216.25514137959
721780,17207.29732323177
721779,17211.590263910075
721778,17211.771894430767
721777,17217.513732964282
721776,17210.909956039293
721775,17207.29732323177
721774,17212.302623008338
721773,17215.471905210365
721772,17219.12196128042
721771,17215.390855163787
721770,17216.05939062515
721769,17206.982851922538
721768,17229.071166834507
721767,17212.302623008338
721766,17219.47830664345
721765,17212.22157296176
721763,17212.712865624846
721762,17215.471905210365
721761,17215.36519366361
721760,17216.595563686646
721759,17216.514513640064
721758,17216.309024441423
721757,17216.595563686646
721755,17215.471905210365
721754,17218.534475865636
721751,17215.36519366361
721750,17219.12196128042
721749,17219.577084295335
721748,17221.128170086147
721747,17212.302623008338
721746,17221.89386929408
721745,17218.534475865636
721744,17222.210193435865
721743,17219.12196128042
721742,17227.866458311648
721741,17219.556497106292
721740,17215.390855163787
721738,17215.471905210365
721737,17210.466605433794
721736,17212.22157296176
721735,17216.769138576474
721734,17212.302623008338
721733,17212.302623008338
721732,17215.36519366361
721731,17212.302623008338
721730,17212.22157296176
721729,17215.471905210365
721728,17212.22157296176
721727,17219.397173405872
721726,17215.471905210365
721725,17222.610384295953
721724,17216.443733169697
721723,17216.49392645102
721722,17213.972526694564
721721,17215.471905210365
721720,17215.28414361703
721719,17213.34523143804
721718,17216.3346027506
721717,17215.36519366361
721716,17219.341337911508
721715,17243.46933160826
721714,17215.471905210365
721713,17217.14180889659
721712,17213.972526694564
721710,17214.789346115846
721708,17222.72577930832
721707,17227.866458311648
721706,17222.291243482447
721705,17216.05939062515
721704,17216.05939062515
721703,17228.99011678793
721702,17222.291243482447
721700,17220.16456971012
721699,17222.210193435865
721698,17222.291243482447
721697,17215.471905210365
721696,17210.385555387216
721695,17218.534475865636
721694,17217.4326829177
721693,17215.471905210365
721692,17212.302623008338
721691,17213.165320548578
721690,17215.471905210365
721689,17239.865513580364
721688,17219.984658820656
721687,17218.534475865636
721686,17213.972526694564
721685,17212.22157296176
721684,17221.128170086147
721683,17215.471905210365
721681,17224.10969069484
721680,17213.549663093127
721679,17211.384774711434
721678,17211.384774711434
721677,17215.36519366361
721676,17214.827071019008
721675,17219.12196128042
721673,17212.302623008338
721672,17214.267233705006
721671,17215.718679442904
721670,17215.36519366361
721668,17216.309024441423
721667,17215.28414361703
721666,17219.397173405872
721663,17207.216273185193
721659,17220.352331303453
721657,17239.865513580364
721656,17219.848856152264
721654,17217.729294311375
721653,17216.48885213989
721652,17215.471905210365
721651,17216.49392645102
721649,17218.534475865636
721648,17218.453425819058
721645,17212.302623008338
721644,17212.302623008338
721643,17219.040911233842
721640,17219.12196128042
721639,17215.390855163787
721638,17217.729294311375
721637,17239.865513580364
721636,17239.865513580364
721634,17222.291243482447
721633,17218.534475865636
721632,17227.20259344257
721631,17218.534475865636
721630,17215.36519366361
721629,17217.648244264798
721626,17211.384774711434
721623,17245.098592130304
721622,17218.453425819058
721621,17226.177096757936
721617,17215.36519366361
721616,17215.36519366361
721615,17218.453425819058
721614,17239.784463533786
721613,17236.0024790202
721612,17216.48885213989
721611,17215.36519366361
721605,17218.534475865636
721601,17215.471905210365
721600,17222.291243482447
721599,17215.36519366361
721598,17217.295714185762
721597,17216.48885213989
721596,17216.48885213989
721595,17215.36519366361
721594,17215.36519366361
721593,17215.36519366361
721592,17219.556497106292
721590,17215.36519366361
721589,17218.534475865636
721588,17215.36519366361
721587,17215.36519366361
721585,17215.36519366361
721584,17216.48885213989
721583,17218.534475865636
721581,17216.48885213989
721580,17222.6219273453
721576,17215.36519366361
721575,17221.128170086147
721569,17215.471905210365
721568,17214.223373050605
721567,17220.8985765134
721566,17228.982970302597
721565,17218.534475865636
721564,17212.302623008338
721562,17225.314399217696
721561,17216.86625267102
721560,17217.10199905485
721559,17219.12196128042
721558,17227.031778571833
721556,17214.513774067193
721555,17219.12196128042
721553,17210.037180936553
721550,17210.820669585923
721549,17219.12196128042
721548,17221.990867626384
721546,17217.648244264798
721545,17220.233198696813
721543,17209.44969552177
721542,17212.302623008338
721541,17215.471905210365
721540,17215.471905210365
721539,17325.77434562966
721538,17215.36519366361
721537,17215.471905210365
721536,17215.36519366361
721535,17210.11826652568
721534,17261.424798257594
721533,17216.05939062515
721531,17215.471905210365
721530,17211.407576627873
721529,17211.23572136927
721528,17210.757297134325
721525,17212.09669927828
721523,17210.785082355815
721521,17209.428002616878
721519,17212.9093876865
721518,17212.35937984555
721517,17210.095959705406
721516,17212.042583415147
721514,17227.947508358226
721513,17211.05409084858
721509,17215.97834057857
721508,17216.86625267102
721506,17216.514513640064
721505,17214.666723656104
721504,17211.690844384186
721503,17216.514513640064
721502,17215.471905210365
721501,17214.513774067193
721500,17215.36519366361
721499,17215.36519366361
721498,17212.302623008338
721497,17225.314399217696
721496,17215.471905210365
721495,17223.47308183619
721494,17219.18755947536
721491,17222.291243482447
721490,17212.302623008338
721489,17215.390855163787
721488,17221.18945053451
721487,17212.497706430062
721486,17213.42628148462
721485,17221.128170086147
721484,17212.302623008338
721483,17215.471905210365
721482,17212.302623008338
721481,17215.471905210365
721480,17213.34523143804
721479,17207.216273185193
721478,17212.058159210086
721477,17243.871915013446
721475,17216.3346027506
721474,17243.034795782387
721473,17231.142128697233
721472,17212.302623008338
721471,17211.08277178036
721470,17220.091370367412
721469,17224.10969069484
721468,17219.040911233842
721466,17215.471905210365
721465,17222.291243482447
721464,17221.492659841486
721463,17221.128170086147
721462,17213.42628148462
721461,17239.865513580364
721460,17216.595563686646
721459,17221.128170086147
721458,17219.12196128042
721457,17214.152093483914
721456,17232.076460705346
721454,17214.666723656104
721453,17219.559356690028
721451,17216.3346027506
721449,17227.237267770473
721448,17207.478953752463
721447,17207.478953752463
721446,17217.56739164598
721445,17239.865513580364
721443,17223.09810552832
721441,17222.291243482447
721440,17216.224917958254
721439,17215.14154232824
721438,17219.147622780594
721437,17223.153941022683
721436,17210.973040802
721435,17212.117902952035
721433,17211.151353448775
721432,17211.23572136927
721430,17212.53922071371
721429,17212.302623008338
721426,17211.06920946208
721425,17211.23572136927
721423,17210.820669585923
721422,17210.820669585923
721421,17210.89987847679
721420,17214.194955705145
721419,17216.004239868478
721418,17215.471905210365
721417,17216.595563686646
721416,17213.42628148462
721415,17215.471905210365
721414,17216.595563686646
721413,17212.302623008338
721411,17222.210193435865
721409,17232.893532646256
721408,17211.30263072474
721407,17214.53092098771
721406,17219.12196128042
721405,17219.040911233842
721404,17222.291243482447
721403,17228.127251366896
721402,17213.42628148462
721401,17207.60061572974
721396,17217.18304910143
721395,17212.83070608156
721394,17221.42259194851
721393,17216.390074488
721392,17215.471905210365
721391,17210.973040802
721389,17211.05409084858
721388,17216.44683132521
721387,17215.323172848934
721386,17211.05409084858
721385,17214.124632416217
721384,17210.095959705406
721382,17213.748875359197
721380,17216.05939062515
721378,17216.05939062515
721377,17211.130706226875
721375,17211.23572136927
721374,17215.14154232824
721372,17216.48885213989
721371,17212.302623008338
721370,17211.30263072474
721369,17228.407301965428
721368,17215.471905210365
721367,17215.219566779353
721366,17214.666723656104
721365,17209.3469525703
721364,17215.390855163787
721363,17222.64472926174
721362,17222.210193435865
721359,17217.18304910143
721357,17215.471905210365
721356,17208.521562182163
721355,17212.302623008338
721354,17226.113609294196
721352,17215.36519366361
721351,17234.02193171465
721350,17220.495253572975
721349,17215.471905210365
721348,17213.42628148462
721347,17213.42628148462
721346,17219.040911233842
721336,17211.720248922185
721331,17223.128362713505
721324,17227.947508358226
721323,17215.471905210365
721322,17281.826144629773
721317,17219.12196128042
721316,17236.376512329
721295,17213.42628148462
721294,17219.658134341917
721293,17211.20263027563
721292,17220.11126017412
721290,17215.471905210365
721288,17223.09810552832
721287,17215.471905210365
721286,17228.54843447672
721284,17231.040411105958
721282,17224.884937702955
721281,17209.07393846475
721280,17207.478953752463
721279,17222.210193435865
721278,17322.891602672855
721277,17212.304356430195
721276,17220.620269977982
721275,17212.22157296176
721274,17221.128170086147
721273,17211.303724664853
721272,17222.285289488747
721271,17208.42098170805
721270,17227.93460858836
721269,17207.216273185193
721268,17321.686894149996
721267,17217.836005858127
721266,17270.8323982318
721264,17210.927418150175
721263,17210.820669585923
721262,17216.443733169697
721260,17210.966712876503
721259,17215.14154232824
721258,17211.342469933523
721257,17214.223373050605
721255,17222.291243482447
721254,17215.471905210365
721253,17228.407301965428
721252,17212.14841063655
721250,17232.305202093532
721249,17208.776187118572
721248,17216.922088165386
721247,17211.05409084858
721246,17220.065792058234
721245,17214.666723656104
721244,17227.20259344257
721242,17213.42628148462
721241,17216.48885213989
676630,17219.12196128042
721240,17210.23318417114
721237,17222.291243482447
721235,17219.984658820656
721233,17214.585673609527
721232,17214.961430666543
721231,17223.97024090101
721230,17218.534475865636
721228,17210.470611046578
721227,17220.599105535995
721197,17221.128170086147
721196,17207.782246250434
721195,17239.865513580364
721194,17209.661423879534
721192,17210.037180936553
721190,17211.160839412834
721188,17222.291243482447
721186,17211.05409084858
721184,17212.302623008338
721183,17215.471905210365
721182,17212.717753078887
721181,17213.42628148462
721180,17218.534475865636
721179,17218.534475865636
721178,17219.984658820656
721177,17211.23572136927
721173,17216.05939062515
721172,17219.12196128042
721171,17227.866458311648
721170,17250.13774276293
721169,17215.709332085804
721166,17239.865513580364
721165,17212.302623008338
721163,17223.588476848556
721162,17219.18755947536
721161,17212.22157296176
721159,17222.210193435865
721158,17227.866458311648
721157,17227.866458311648
721155,17227.866458311648
721154,17227.866458311648
721153,17227.866458311648
721152,17227.866458311648
721151,17227.866458311648
721147,17227.866458311648
721146,17227.793295986437
721145,17228.810205898466
721144,17228.810205898466
721143,17227.42130339181
721142,17227.866458311648
