id,overall_worklogs
675975,17735.119554692745
675972,15172.05050291572
675965,16392.501596103935
675961,16144.052037089416
675955,17552.99109587514
675952,15853.558565730902
675949,19798.420233075914
675938,25285.17242150865
675921,15884.85619926893
675919,18546.713344713382
675917,15373.211681417071
675915,15935.169687233318
675912,14611.621020988294
675910,15856.984886336124
675909,15880.919309421184
675906,15014.228014046037
675892,16064.781436206737
675887,15557.31047311095
675878,19069.762128055852
675873,15101.597564630127
675861,17261.29351487885
675857,17124.60715771534
675853,16423.926368132517
675850,18533.710513725793
675849,19038.140995865626
675847,19005.192121121345
675845,21550.591912747183
675843,18019.628844479168
675841,17072.949735331826
675838,16346.211714671017
675836,15888.814808910804
675834,15457.067474937337
675831,16157.841732660072
675825,15473.43203980394
721916,19220.573294655165
721915,18803.853814419577
721914,19661.124522391914
721913,19165.398259085698
721912,31702.941814259513
721911,13246.641393876547
721910,33889.20614600451
721909,18243.977532985093
721908,16311.263870024413
721907,16283.515006114929
721906,25519.798449056034
721905,28751.613376896523
721904,20709.249877916707
721903,21963.18571609346
721902,15689.551267168486
721901,18903.331780487006
721899,12759.71341927561
721898,26506.521975616888
721897,28091.250375993834
721896,22938.817467914363
721895,17853.7289500358
721894,27446.2065774706
721893,32499.715716081995
721892,18382.617006583754
721890,17964.43689588261
721889,16503.027984842745
721888,16810.676184859956
721885,17100.19250622516
721884,15439.92392260312
721883,13082.09583717517
721882,13280.388916908922
721881,21942.774163442653
721877,15751.890484350763
721876,19237.978826298793
721875,19612.80422389508
721874,18462.215227445675
721873,21330.9821359804
721872,17796.093401949984
721871,20985.030570008457
721869,21464.062760956993
721868,27912.41274981235
721867,20664.402162085124
721865,21781.84796508192
721864,14124.232923162326
721862,14656.759411574352
721861,18444.003698709355
721860,14068.616230766787
721859,16989.760032585422
721858,20827.8396359542
721857,13303.759231232058
721856,20290.045846438905
721855,14705.11785409716
721851,14307.448122362386
721850,25004.114315872415
721849,17121.347112010168
721848,14835.573907332477
721846,20575.310276816606
721845,18734.511374425478
721844,13699.440448658526
721843,18675.030497410175
721842,16329.81349969562
721841,25390.377760767788
721839,25789.970519894094
721838,32953.30766497999
721837,22883.19218807947
721836,16404.8584287
721835,24674.832394287852
721834,19622.104721325246
721833,15405.024923731973
721832,26724.34166345466
721831,16034.693225528972
721830,14344.505809069273
721827,12813.133504396628
721824,21025.385738003428
721822,21547.897805296114
721821,24082.75170970201
721820,17127.164697619177
721818,14860.104657753693
721817,13855.76486596531
721816,13339.000714745673
721814,20635.337787882032
721809,16515.774102697233
721807,12719.173272059876
721806,16617.11901219305
721805,27910.070638544526
721804,16759.714799151647
721803,28921.795552802272
721802,30185.608348222268
721801,14478.042726078274
721800,17343.248979480693
721799,21035.56770197211
721798,20774.035765810368
721797,19974.878949357495
721796,19305.885589078476
721795,20015.291971492676
721794,19719.70681466695
721792,14873.649866960197
721791,16595.55633095796
721790,16486.216235395936
721787,14663.4369198516
721786,14788.536874720146
721785,16962.497134176716
721784,18493.46694372041
721783,13843.054751272488
721782,19560.96258813878
721780,13242.353210553878
721779,18482.496460779636
721778,16932.303001222823
721777,13814.347926818646
721776,14777.332363885176
721775,13821.169323976712
721774,13417.124851574106
721773,17141.513238654235
721772,23670.021014563295
721771,14852.578656714993
721770,13736.080488323403
721769,16538.44368590746
721768,25466.685873023504
721767,18103.611754963775
721766,23297.31645599536
721765,17420.189058816653
721763,16829.097377052312
721762,18200.064045761035
721761,15148.654925030964
721760,18584.397012974056
721759,22036.128766713773
721758,15835.56905046772
721757,15745.98195300069
