id,overall_worklogs
675975,18627.100748087905
675972,14999.803972587855
675965,15454.85295993415
675961,15702.344147210259
675955,18207.34935216043
675952,15164.374827218046
675949,19067.417820204566
675938,21817.310207381837
675921,15962.8307109588
675919,19273.2255553248
675917,14490.714328873806
675915,15841.07067539594
675912,13518.98312633541
675910,14906.827528592858
675909,15458.179882731461
675906,14587.653402933243
675892,16834.803404025708
675887,14809.802800518519
675878,19798.996934039955
675873,14646.31366830329
675861,17242.255538994305
675857,16537.93025711923
675853,16695.200182119876
675850,19057.54463996218
675849,19041.79598522694
675847,16713.592861186822
675845,23371.46798886566
675843,19047.075975881868
675841,17483.150785061684
675838,15948.764628772276
675836,15460.156268131937
675834,14405.29017090059
675831,15524.282551009388
675825,14698.710051843884
721916,22421.90317006864
721915,19901.88748449209
721914,26558.50742017133
721913,33551.80838979036
721912,44614.25391553495
721911,14720.9972507183
721910,65841.92789684748
721909,28931.6780463302
721908,19338.894120497516
721907,19222.062309423025
721906,39427.9440464762
721905,49840.15575257392
721904,37035.679688334596
721903,37144.353315510816
721902,20141.957134930773
721901,25074.2368527749
721899,16924.56397113585
721898,40404.50782755442
721897,39153.96298933793
721896,30016.305270239216
721895,28652.305608481358
721894,52210.916729737546
721893,47488.69282162486
721892,20352.790548450113
721890,27869.17249467779
721889,21183.25650792745
721888,19772.510284804594
721885,28668.825513432217
721884,30143.966850309123
721883,14718.937406474874
721882,15496.696877473338
721881,34191.09150244065
721877,17681.556915736688
721876,31085.117001178434
721875,39752.17207044439
721874,32271.716899787083
721873,40448.36502211099
721872,20228.03583550912
721871,29663.54422855826
721869,27660.67049021492
721868,41734.55204826452
721867,23402.087788398607
721865,35527.628685161035
721864,13491.635916907577
721862,17364.530642363992
721861,23221.490846840134
721860,22955.66336743485
721859,20753.47562754649
721858,36413.43315722152
721857,12557.587987941733
721856,30349.49864302193
721855,17757.960789620065
721851,17228.8136852038
721850,43963.62414821149
721849,21172.086824740858
721848,14847.501746869035
721846,32824.353561287964
721845,31946.516782404007
721844,18067.67323405631
721843,29307.41443785229
721842,19174.10741785448
721841,43335.14721969637
721839,39778.0684151901
721838,64699.17106740496
721837,33579.28776565431
721836,20497.09196520032
721835,44364.35929020954
721834,29764.259634668153
721833,16236.07356198159
721832,46208.043850430025
721831,24261.586759630423
721830,15027.836224130504
721827,12988.197732906021
721824,22819.142656935102
721822,35171.44528321174
721821,34029.49002893099
721820,15179.548316779574
721818,16436.14292014803
721817,14204.846154131103
721816,15480.82339287198
721814,37351.685647431674
721809,23192.96902630996
721807,14513.541393233101
721806,17951.136776701936
721805,39371.82967847151
721804,18088.621455677585
721803,48146.41372727703
721802,45946.53340321337
721801,15418.927518794742
721800,21383.568371185265
721799,33168.534275950544
721798,21795.662279460004
721797,24594.777207516363
721796,25126.960409451112
721795,24736.236818140424
721794,28867.309292761674
721792,18485.643046180692
721791,15634.981896681042
721790,21266.36886765745
721787,15292.625435429334
721786,16436.02711546177
721785,23209.800841534023
721784,24947.645132383477
721783,16451.56492340637
721782,31004.291606964558
721780,15168.937101481044
721779,21382.073428365442
721778,23442.620706874342
721777,15871.236719196495
721776,16599.30228216534
721775,13926.465447028953
721774,14755.623154418894
721773,19395.582015043212
721772,25895.90869864938
721771,16111.907130224738
721770,13884.730950774716
721769,24444.815924165545
721768,39456.10767079744
721767,24453.84100338696
721766,29034.098376078542
721765,19962.69873854617
721763,21883.940147536792
721762,22027.152221910663
721761,16467.191226357205
721760,22181.016523924307
721759,34797.9759540519
721758,19752.101289306785
721757,18225.34283892507
721755,14965.20972043507
721754,24962.50216143686
721751,18006.45148244971
721750,26655.255441082445
721749,31714.351161600243
721748,36089.089853535595
721747,15660.048016371156
721746,18349.793318365835
721745,21639.086205784643
721744,18745.050783990682
721743,18090.55520254198
721742,37509.58466268043
721741,28926.65560538313
721740,24069.30765072556
721738,23290.69752840842
721737,22920.71335081428
721736,24545.96379696983
721735,22251.162526988697
721734,19948.599518568517
721733,15409.472119246771
721732,22775.515741140145
721731,12221.739560823715
721730,13257.673453187315
721729,22844.066076036663
721728,17670.485100611135
721727,15959.419693474869
721726,16259.637536436243
721725,37513.68081125125
721724,16331.453285692945
721723,16165.012408194692
721722,16596.318983565525
721721,30436.955348742093
721720,16564.678074277894
721719,16038.528029213307
721718,23143.593775580743
721717,25890.72471009728
721716,21384.88994594804
721715,46161.53746399796
721714,28375.006029658703
721713,18448.832239041054
721712,16917.52610644347
721710,27751.3165142909
721708,28904.866583146722
721707,40684.108416092364
721706,41419.90036292655
721705,16417.335710289026
721704,26233.709245542253
721703,45767.04609475937
721702,25256.8551781091
721700,17781.262576295856
721699,19046.463019004004
721698,18471.677728806422
721697,20460.31062620583
721696,19787.775949335657
721695,14770.631398387879
721694,22940.93491230625
721693,29363.730848390573
721692,13976.736264758474
721691,16564.0285297785
721690,20190.391275643
721689,34248.81125413936
721688,15606.078406459492
721687,43844.00866195083
721686,15022.944606973335
721685,14035.2546469591
721684,39621.71425091999
721683,40455.89450181836
721681,55781.745387433846
721680,18268.29622868034
721679,20887.48518999296
721678,19060.67369840306
721677,16064.912130285113
721676,19137.79961404672
721675,26165.076616867358
721673,28554.17686014466
721672,15810.606943935816
721671,14101.29397158407
721670,16717.34898269584
721668,20686.912395097643
721667,34849.22908823362
721666,24778.243698162358
721663,14552.296444580856
721659,18880.15277172112
721657,31915.037716773175
721656,24087.124116903775
721654,17588.350819182742
721653,15954.184345009746
721652,17966.30065206123
721651,16544.276762582267
721649,27501.45658135991
721648,41927.565069775774
721645,16250.950076335843
721644,26247.295936377934
721643,26373.27201394998
721640,24111.27991349795
721639,26666.74719131915
721638,27954.09162037586
721637,37670.361379211005
721636,31095.207505505823
721634,16528.781539881827
721633,24954.94722178268
721632,19660.751940870556
721631,17169.910539630106
721630,17636.769128336284
721629,16613.79371508142
721626,21799.981418267565
721623,45040.90958495306
721622,22914.01665736122
721621,41859.811270165315
721617,30189.973561442235
721616,28438.922453886076
721615,18774.556813598752
721614,38927.342191092146
721613,39038.98943991531
721612,19066.460358525226
721611,17705.051040879272
721605,14314.286138312693
721601,25772.33430946614
721600,26731.29642110819
721599,19713.154901900773
721598,18471.520030539257
721597,16486.393632914813
721596,27988.521858035354
721595,16207.49237210166
721594,14136.901931779812
721593,26344.243445912405
721592,20499.987275115396
721590,15552.139750820537
721589,16185.949577506917
721588,17517.398422657297
721587,14263.056995457473
721585,13931.285656298562
721584,13344.986448583275
721583,25035.544788931373
721581,19002.79967527749
721580,25703.439611388265
721576,16753.42600699116
721575,48195.09072080064
721569,16713.64239052452
721568,26315.30991358946
721567,27479.21705178689
721566,19778.886229226388
721565,19995.75342796701
721564,16515.835005992274
721562,45620.24036908276
721561,30703.076001390895
721560,21037.063266030324
721559,18096.959646603103
721558,26529.45482896622
721556,31266.518572735953
721555,16205.125683727545
721553,18024.354224309747
721550,29948.91817196158
721549,19958.725540780888
721548,40775.365741741065
721546,16410.827382296415
721545,26270.658799007047
721543,26430.504899269494
721542,23074.502193000728
721541,30248.86967525215
721540,22272.898273024017
721539,43982.4162589911
721538,15955.407189503783
721537,23054.919717525983
721536,15407.865786177443
721535,23081.492334416773
721534,31884.507378271483
721533,15137.757064437232
721531,21803.454723785624
721530,18061.800452840165
721529,15703.996459610222
721528,20139.472664914392
721525,17683.7334206487
721523,17342.31558133333
721521,26813.931376004166
721519,17871.549331373437
721518,14960.284069401783
721517,14444.071313653616
721516,15761.116217686511
721514,64856.5768141288
721513,21028.136458389363
721509,25579.269591319833
721508,18585.198745273752
721506,21031.315528153373
721505,17567.51163442883
721504,34554.07039452659
721503,31018.283272420405
721502,18262.41554572976
721501,14573.338630005292
721500,15693.817335387352
721499,16181.734243482284
721498,15538.295773937585
721497,50265.04886112358
721496,35494.706131751154
721495,56386.389288239596
721494,21908.461984927824
721491,28780.756779091695
721490,15748.779275438834
721489,16413.98260461783
721488,29562.194699364656
721487,17388.2178827278
721486,19115.823318862414
721485,37337.76006839186
721484,16362.235088491401
721483,20916.84331768656
721482,15084.697539875571
721481,17609.843650588748
721480,13334.468728854425
721479,14667.720760196515
721478,22727.19901965459
721477,37009.16565177407
721475,21385.203086210295
721474,39379.39955493828
721473,44667.90657048057
721472,15852.33051802537
721471,33390.394640804574
721470,23270.23562130607
721469,37896.328166084946
721468,27729.37223861411
721466,25507.622198135752
721465,32258.171930988567
721464,33465.48453235891
721463,48195.09072080064
721462,27361.331066205115
721461,26467.266959447
721460,31873.173642343507
721459,32867.2882478512
721458,52902.358969180365
721457,14115.51758173411
721456,46461.85042145722
721454,14936.901360676595
721453,36896.28886790217
721451,35520.35005798001
721449,22292.571951470036
721448,26003.127170364874
721447,17341.73182179123
721446,18396.12905353292
721445,28950.43063287306
721443,19838.363847209628
721441,25677.19716510962
721440,19446.830197340034
721439,19194.646652402957
721438,26974.238145434923
721437,40105.49156146017
721436,20065.018263310638
721435,32725.412880629126
721433,30199.722812517142
721432,14836.599873625217
721430,31410.069430221836
721429,13262.63429222488
721426,16897.86370555034
721425,22916.210328104244
721423,16463.629437156374
721422,13130.058038818239
721421,20093.553206161036
721420,33692.47602060057
721419,18252.118729222937
721418,25498.179831607467
721417,17194.904489664026
721416,14689.347483151967
721415,24484.26259927935
721414,24992.53428595535
721413,16230.876835335017
721411,34429.30128840969
721409,36408.12006911368
721408,15746.81730825701
721407,20116.310399272366
721406,15374.251983972299
721405,20448.745842686163
721404,24591.833060095018
721403,20875.38874805299
721402,17359.734225415825
721401,39884.83947134574
721396,14087.548415062392
721395,20024.273532516745
721394,33136.894323261644
721393,30512.44600424495
721392,25104.787376572953
721391,16312.246107742927
721389,15091.183002267855
721388,20228.465856619256
721387,20478.104185475207
721386,28237.840627096455
721385,21561.37852758179
721384,20667.741315804626
721382,17601.8964545918
721380,24327.868852511114
721378,18540.38944936823
721377,14569.152067152289
721375,13078.33358979103
721374,20497.43919313611
721372,18417.255067645576
721371,13696.926127697187
721370,18648.82333749459
721369,22403.081782127414
721368,25679.65746378459
721367,15997.80788367042
721366,14949.148906646024
721365,14204.38552270297
721364,22510.53269025973
721363,19716.792816949765
721362,19656.65721501294
721359,15136.124358574205
721357,22014.694152291762
721356,14675.216142123303
721355,19161.34567336767
721354,42768.436178300864
721352,15249.408112602205
721351,31151.845941303654
721350,21212.787504004235
721349,21103.865645280668
721348,16672.51228415129
721347,28911.60290188103
721346,154110.54022697217
721336,18460.18160121708
721331,23257.217951449384
721324,47393.78615990724
721323,25193.204817812926
721322,53233.74676923744
721317,28989.56126649916
721316,55873.770457351515
721295,27361.331066205115
721294,44377.01476695157
721293,20479.915727249736
721292,46223.25455853093
721290,17086.956864592456
721288,25805.15339597291
721287,37172.00722695174
721286,29949.943345040738
721284,21326.909232899492
721282,38949.52412236052
721281,18200.44524123392
721280,21516.055818766734
721279,21760.837661298916
721278,38073.19510902099
721277,14616.315809671647
721276,33041.36577809431
721275,17801.897211348936
721274,47599.00853101394
721273,28309.102889241396
721272,23705.51657174586
721271,28302.199596561026
721270,43842.026449850164
721269,15963.437735388994
721268,37454.07613118581
721267,17283.493152232462
721266,27666.027241963457
721264,29691.809128464556
721263,15962.847697738449
721262,30392.919439606027
721260,31738.58775016336
721259,29478.02640711207
721258,35665.94724802767
721257,26336.40542721896
721255,34870.454724329466
721254,25679.65746378459
721253,22623.02676541554
721252,27509.99779829141
721250,45624.89215047308
721249,13299.094289631425
721248,16043.958970046879
721247,13085.238188239866
721246,17414.436101150775
721245,21357.564768587406
721244,22123.56940981688
721242,12539.712559027117
721241,16702.19345319882
676630,18540.17549198215
721240,33313.461171224175
721237,39179.249765031505
721235,15255.06622995799
721233,12078.32947260564
721232,28840.998335626202
721231,39740.17411154072
721230,15326.16503254278
721228,24532.314426055946
721227,16290.875286579647
721197,36606.48602318397
721196,18540.717517996687
721195,24950.186649019433
721194,18741.54561879869
721192,18740.745551658238
721190,17969.872099366712
721188,22635.83185411552
721186,16019.530754726113
721184,13621.230840026794
721183,22376.803386368367
721182,19954.64092422064
721181,15691.423482822875
721180,23188.683947486697
