id,overall_worklogs
675975,17140.00273448482
675972,16733.036918055433
675965,16818.43695859971
675961,16813.682938711743
675955,17198.79747468593
675952,16746.69760192175
675949,17797.067392123005
675938,18977.248419125102
675921,16885.833593261897
675919,17252.124827563686
675917,16737.967979380333
675915,16917.132798073613
675912,16619.798754179687
675910,16766.613287049684
675909,16797.98902865616
675906,16681.944168728405
675892,16969.68919461797
675887,16737.150574230665
675878,17305.119331953716
675873,16699.255286871663
675861,17095.539001972928
675857,17081.643313946803
675853,16839.218967028504
675850,17256.718088062324
675849,17202.15674806719
675847,17256.25966187563
675845,17570.92800785216
675843,17215.802904224252
675841,17089.868540804942
675838,16888.50188221177
675836,16782.72634096845
675834,16754.199355041837
675831,16863.120624931606
675825,16780.136083646117
721916,16401.998321637326
721915,16029.908978821644
721914,16591.073051405772
721913,16652.54101377702
721912,19231.831500220036
721911,16035.521217960457
721910,18854.424473782805
721909,16384.526421020902
721908,16344.76043954612
721907,16162.059233078457
721906,17485.60099379132
721905,16754.21520582636
721904,16267.829961091402
721903,16464.1658014959
721902,16370.030048400726
721901,16525.045249180403
721899,15883.596878112527
721898,17028.136647272444
721897,16919.209738185404
721896,16479.1665124157
721895,16498.050917755387
721894,17107.623924190273
721893,18217.803762144333
721892,16109.809896721035
721890,16086.616911506553
721889,16145.254902386592
721888,16077.93065835575
721885,16224.454893525919
721884,16047.617998058966
721883,15828.776800455273
721882,15867.768548153072
721881,16737.53877630645
721877,15918.151178244167
721876,16553.05833012047
721875,17093.715299142284
721874,16222.683680609523
721873,16326.157227341364
721872,16045.80006259549
721871,16660.985173965182
721869,16741.03057232579
721868,18037.554191593572
721867,16379.167736066245
721865,16585.03020824742
721864,15824.721186416518
721862,16170.54455398051
721861,16592.08486310619
721860,16075.30894795528
721859,16063.817896485183
721858,17454.79001669367
721857,15914.699067507438
721856,16480.605387684063
721855,15913.339261025241
721851,16081.302285934955
721850,16379.879707666525
721849,15916.86059348746
721848,15898.980823219046
721846,16680.0656201871
721845,16532.6734265466
721844,16060.082491814312
721843,16440.208016214863
721842,16306.443634973417
721841,17115.039451806628
721839,17247.66985657297
721838,17604.760631343688
721837,16768.654387934916
721836,15910.47963134854
721835,17134.543611313
721834,16558.21074499486
721833,15888.305192817379
721832,16944.274038457555
721831,16129.066297359328
721830,15859.605391492692
721827,15818.428733249306
721824,16436.455440029422
721822,16357.227036554963
721821,17560.342882732617
