id,overall_worklogs
675975,17237.093077914666
675972,16270.317724202165
675965,16482.56984533907
675961,16526.574673017774
675955,16915.626741054082
675952,16344.45627610703
675949,18190.497767785288
675938,19938.18697191027
675921,16311.604104596267
675919,17282.444112437282
675917,16304.968264358913
675915,16444.092371513034
675912,16050.384391395715
675910,16322.784272755685
675909,16497.187115163248
675906,16151.917707017328
675892,16612.762520679502
675887,16308.912459359226
675878,17606.37261882773
675873,16223.503093302805
675861,16816.416357249527
675857,16801.600898372322
675853,16529.47841143884
675850,17404.06811503213
675849,17100.584178631874
675847,18042.695353206844
675845,18047.952498568702
675843,17158.39081273026
675841,16793.145180110503
675838,16418.0017024577
675836,16380.84727998338
675834,16149.151867424991
675831,16366.642170035399
675825,16284.215857975467
721916,16925.25155861296
721915,15880.553126672514
721914,17457.086371475194
721913,16846.75263361397
721912,20832.6316917267
721911,15269.173983329896
721910,21816.385720701735
721909,15893.697405026462
721908,16298.546748247356
721907,15976.274035894494
721906,17724.08359582993
721905,17575.91394396928
721904,16152.718070610277
721903,16586.40028903501
721902,15587.480376889029
721901,17069.97396540165
721899,15633.784680497838
721898,17896.408312059895
721897,18287.707193037077
721896,17461.22270239985
721895,15592.587334925984
721894,19093.993075207796
721893,20825.71805356221
721892,15927.05148110457
721890,15496.903853366346
721889,16111.146862843632
721888,16083.831671566873
721885,15448.412915709521
721884,15734.021196273972
721883,14989.8013329423
721882,15125.471054235162
721881,16795.35937121958
721877,15498.294092827478
721876,16348.337094590706
721875,16838.788076485544
721874,15989.544071038921
721873,15939.299980435808
721872,16302.624813269953
721871,17465.39698424796
721869,17481.549038355828
721868,19112.929577748477
721867,16779.644091232232
721865,16359.765611251365
721864,15842.759406490557
721862,15672.222153276607
721861,17201.735011910558
721860,15543.974403060452
721859,15516.404906755279
721858,17503.199034524496
721857,15239.973762553655
721856,16341.294917870935
721855,15766.62064319634
721851,15708.868040207277
721850,17474.385697198617
721849,16021.531597856541
721848,15233.685177673124
721846,17369.550029761074
721845,16372.507898824737
721844,15396.664223580849
721843,16348.382881701717
721842,15781.571314129009
721841,17538.092214267614
721839,18526.168311606216
721838,19831.061262471827
721837,17210.097591229187
721836,16137.893343707108
721835,18222.66433049111
721834,17483.19086087383
721833,15203.164853011827
721832,18731.01730274623
721831,15597.844732130736
721830,15536.69727712504
721827,15390.74340602095
721824,16701.347517220478
721822,16992.910302997512
721821,18916.68594608173
721820,15983.493043102879
721818,15345.30874456846
721817,15814.429043456035
721816,15404.971223259789
721814,17295.279545688394
721809,16167.178167138394
721807,15362.53476436945
721806,16554.569568475
721805,18376.467845421477
721804,15987.227729108405
721803,19362.390924058287
721802,19070.69994410774
721801,15447.436003208677
721800,16079.116594129924
721799,17798.61774244201
721798,16795.913831730148
721797,16978.190944295282
721796,16109.780310398268
721795,16252.846170222856
721794,16495.45953688546
721792,16081.671732316478
721791,15466.361299991397
721790,16302.984392470673
721787,15277.699375205346
721786,15568.836433607914
721785,15758.126949470603
721784,16391.11710780242
721783,15319.378522509858
721782,16187.51674102448
721780,15179.055167356855
721779,16120.856152343476
721778,16179.065901462896
721777,15511.90778361859
721776,15554.726868142694
721775,15168.74535193096
721774,14925.691658636788
721773,15397.880837159963
721772,17689.92401225727
721771,15842.055400906356
721770,15280.04921461274
721769,15508.694710276477
721768,18122.483724053644
721767,15671.178388508575
721766,17358.520788744096
721765,16453.78123971086
721763,16218.432655870856
721762,16274.282216594094
721761,15401.276684088132
721760,16073.702443561586
